EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
0.0,0.0,0.0,0.0,0.0,0.0,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0002939261538461538,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0007447638461538462,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0006915423076923077,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0002951976923076923,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.000602736923076923,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0007000030769230769,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0002943,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0005614215384615385,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0007051084615384615,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0002945907692307692,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0006341130769230769,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0007054469230769231,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.00029450846153846155,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0006038746153846155,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.00070305,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.00029521384615384616,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0005919838461538461,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0007015861538461538,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0002973376923076923,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0006431684615384616,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0006993292307692308,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.00029879769230769235,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0006479261538461538,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.0007009623076923077,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
0.0,0.0,0.0,0.0,0.0,0.0003001230769230769,0.041759,0.03016976923076923,0.009058461538461538,0.12932,0.14506769230769231,0.0,0.0,0.0,0.0,1.5575999999999999,0.39534307692307696,0.0,0.0,0.0,0.01478923076923077,0.0006490946153846154,0.024644615384615383,0.035179999999999996,0.0,30.252076923076924,16.55723076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040495384615384614,0.22400692307692308,0.00070323,0.11550461538461539,0.0,0.0,0.08407692307692308,0.0,0.0,0.007232307692307692,0.056247692307692304
