EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
0,0,0,0,0,3083,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,6167,1,0,0,1,0,0,2,1
0,0,0,0,0,13084,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,1308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,26169,1,0,0,1,0,0,2,1
0,0,0,0,0,23085,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,2308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,46171,1,0,0,1,0,0,2,1
0,0,0,0,0,33086,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,66172,1,0,0,1,0,0,2,1
0,0,0,0,0,43087,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,4308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,86174,1,0,0,1,0,0,2,1
0,0,0,0,0,53088,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,5309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,106176,1,0,0,1,0,0,2,1
0,0,0,0,0,63089,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,6309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,126178,1,0,0,1,0,0,2,1
0,0,0,0,0,73089,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,7309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,146179,1,0,0,1,0,0,2,1
0,0,0,0,0,83090,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,8309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,166181,1,0,0,1,0,0,2,1
0,0,0,0,0,93091,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,9309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,186183,1,0,0,1,0,0,2,1
0,0,0,0,0,103092,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,10309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,206185,1,0,0,1,0,0,2,1
0,0,0,0,0,113093,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,11309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,226187,1,0,0,1,0,0,2,1
0,0,0,0,0,123094,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,12309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,246188,1,0,0,1,0,0,2,1
0,0,0,0,0,133095,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,13309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,266190,1,0,0,1,0,0,2,1
0,0,0,0,0,143095,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,14309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,286191,1,0,0,1,0,0,2,1
0,0,0,0,0,153096,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,15309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,306193,1,0,0,1,0,0,2,1
0,0,0,0,0,163097,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,16309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,326195,1,0,0,1,0,0,2,1
0,0,0,0,0,173098,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,17310,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,346197,1,0,0,1,0,0,2,1
0,0,0,0,0,183099,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,18310,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,366199,1,0,0,1,0,0,2,1
0,0,0,0,0,193100,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,19310,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,386200,1,0,0,1,0,0,2,1
0,0,0,0,0,203101,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,20310,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,406202,1,0,0,1,0,0,2,1
77,104,77,24,24,213105,143,119,1,1,1,11,11,13,13,1,1,24,0,0,1,21310,3,72,13,1,1,0,11,11,81,105,140,116,13,13,3,3,426211,1,11,11,1,24,11,2,1
106,142,106,32,32,223111,194,162,1,1,1,16,16,16,16,1,1,32,0,0,1,22311,3,98,16,1,1,1154,16,16,1265,319,191,159,16,16,3,3,446223,1,16,16,1,32,16,2,1
106,142,106,32,32,233121,194,162,1,1,1,16,16,16,16,1,1,32,169685,168705,1,23312,3,98,16,1,1,132376,16,16,130761,28697,191,159,16,16,3,3,466242,1,16,16,1,32,16,2,1
106,142,106,32,32,243132,194,162,1,1,1,16,16,16,16,1,1,32,649738,644838,1,24313,3,98,16,1,1,442681,16,16,435875,73883,191,159,16,16,3,3,486264,1,16,16,1,32,16,2,1
106,142,106,32,32,253142,194,162,1,1,1,16,16,16,16,1,1,32,1339691,1329075,1,25314,3,98,16,1,1,751978,16,16,741277,119215,191,159,16,16,3,3,506285,1,16,16,1,32,16,2,1
106,142,106,32,32,263154,194,162,1,1,1,16,16,16,16,1,1,32,2004188,1988155,1,26315,3,98,16,1,1,1060368,16,16,1045144,164303,191,159,16,16,3,3,526308,1,16,16,1,32,16,2,1
106,142,106,32,32,273163,194,162,1,1,1,16,16,16,16,1,1,32,2751467,2729009,1,27316,3,98,16,1,1,1369208,16,16,1350367,209719,191,159,16,16,3,3,546326,1,16,16,1,32,16,2,1
106,142,106,32,32,283172,194,162,1,1,1,16,16,16,16,1,1,32,3491258,3462548,1,28317,3,98,16,1,1,1676634,16,16,1654125,254963,191,159,16,16,3,3,566344,1,16,16,1,32,16,2,1
106,142,106,32,32,293182,194,162,1,1,1,16,16,16,16,1,1,32,4203148,4168487,1,29318,3,98,16,1,1,1985058,16,16,1958615,300454,191,159,16,16,3,3,586363,1,16,16,1,32,16,2,1
106,142,106,32,32,303192,194,162,1,1,1,16,16,16,16,1,1,32,4919043,4878510,1,30319,3,98,16,1,1,2292952,16,16,2262731,345646,191,159,16,16,3,3,606385,1,16,16,1,32,16,2,1
