EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
0,0,0,0,0,3509,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,7018,1,0,0,1,0,0,2,1
0,0,0,0,0,13510,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,1351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,27020,1,0,0,1,0,0,2,1
0,0,0,0,0,23511,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,2351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,47022,1,0,0,1,0,0,2,1
0,0,0,0,0,33512,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,67024,1,0,0,1,0,0,2,1
0,0,0,0,0,43513,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,4351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,87026,1,0,0,1,0,0,2,1
0,0,0,0,0,53514,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,5351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,107029,1,0,0,1,0,0,2,1
0,0,0,0,0,63515,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,6351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,127031,1,0,0,1,0,0,2,1
0,0,0,0,0,73516,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,7351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,147032,1,0,0,1,0,0,2,1
0,0,0,0,0,83517,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,8351,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,167034,1,0,0,1,0,0,2,1
0,0,0,0,0,93518,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,9352,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,187036,1,0,0,1,0,0,2,1
0,0,0,0,0,103519,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,10352,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,207038,1,0,0,1,0,0,2,1
31,55,31,14,14,113522,79,64,1,1,1,6,6,8,8,1,1,14,0,0,1,11352,3,42,8,1,1,0,6,6,41,56,76,61,8,8,3,3,227044,1,6,6,1,14,6,2,1
123,216,123,55,55,123530,302,248,1,1,1,27,27,28,28,1,1,55,0,0,1,12353,3,166,28,1,1,0,27,27,164,218,299,245,28,28,3,3,247061,1,27,27,1,55,27,2,1
144,255,144,64,64,133540,355,291,1,1,1,32,32,32,32,1,1,64,0,0,1,13354,3,194,32,1,1,0,32,32,192,256,352,288,32,32,3,3,267081,1,32,32,1,64,32,2,1
144,255,144,64,64,143552,355,291,1,1,1,32,32,32,32,1,1,64,0,0,1,14355,3,194,32,1,1,20154,32,32,19975,1963,352,288,32,32,3,3,287104,1,32,32,1,64,32,2,1
144,255,144,64,64,153576,355,291,1,1,1,32,32,32,32,1,1,64,73571,72949,1,15357,3,194,32,1,1,327216,32,32,318673,28846,352,288,32,32,3,3,307152,1,32,32,1,64,32,2,1
144,255,144,64,64,163617,355,291,1,1,1,32,32,32,32,1,1,64,458809,454298,1,16361,3,194,32,1,1,897719,32,32,876653,77172,352,288,32,32,3,3,327235,1,32,32,1,64,32,2,1
144,255,144,64,64,173654,355,291,1,1,1,32,32,32,32,1,1,64,965320,955191,1,17365,3,194,32,1,1,1502181,32,32,1468628,126571,352,288,32,32,3,3,347308,1,32,32,1,64,32,2,1
144,255,144,64,64,183716,355,291,1,1,1,32,32,32,32,1,1,64,1529629,1513106,1,18371,3,194,32,1,1,2101484,32,32,2056506,176063,352,288,32,32,3,3,367432,1,32,32,1,64,32,2,1
144,255,144,64,64,193763,355,291,1,1,1,32,32,32,32,1,1,64,2147707,2124354,1,19376,3,194,32,1,1,2700561,32,32,2645123,225519,352,288,32,32,3,3,387527,1,32,32,1,64,32,2,1
144,255,144,64,64,203818,355,291,1,1,1,32,32,32,32,1,1,64,2781102,2750626,1,20382,3,194,32,1,1,3298346,32,32,3232878,274981,352,288,32,32,3,3,407636,1,32,32,1,64,32,2,1
