EVT_UDX_STA_UPD_REQUEST,EVT_UDX_STA_PDU_REQUEST,EVT_UDX_DL_CLEANUP_MEM,EVT_UDX_CONFIG_REQUEST,EVT_UDX_CONFIG_CONFIRM,EVT_TIMER_TICK_INDICATION,EVT_SCTP_USER_PAYLOAD_REQUEST,EVT_SCTP_USER_PAYLOAD_INDICATION,EVT_SCTP_CONFIG_RESPONSE,EVT_SCTP_CONFIG_REQUEST,EVT_SCTP_ASSOC_STATUS,EVT_RRM_UE_RECONFIG_RESPONSE,EVT_RRM_UE_RECONFIG_REQUEST,EVT_RRM_UE_ADMIT_REQUEST,EVT_RRM_UE_ADMIT_CONFIRM,EVT_RRM_CELL_ADD_REQUEST,EVT_RRM_CELL_ADD_CONFIRM,EVT_RLC_UE_CONFIG_CONFIRM,EVT_RLC_REQ_FLW_CTRL_INFO,EVT_RLC_FLW_CTRL_INFO_INDICATION,EVT_RGR_LVL2_CONFIG_CONFIRM,EVT_RGR_LVL1_TTI_INDICATION,EVT_RGR_LVL1_SI_CONFIG_CONFIRM,EVT_RGR_LVL1_CONFIG_CONFIRM,EVT_RGR_LVL1_CCCH_DATA_INDICATION,EVT_OAM_DU_CONFIG_REQUEST,EVT_OAM_CELL_CONFIG_REQUEST,EVT_NRUP_EGTPU_DATA_INDICATION,EVT_NRUP_ADD_RAB_RESPONSE,EVT_NRUP_ADD_RAB_REQUEST,EVT_KWU_DATA_REQUEST,EVT_KWU_DATA_INDICATION,EVT_F1AP_UE_MSG_TX,EVT_F1AP_UE_MSG_RX,EVT_F1AP_UE_ID_RESPONSE,EVT_F1AP_UE_ID_REQUEST,EVT_F1AP_MGMT_MSG_TX,EVT_F1AP_MGMT_MSG_RX,EVT_EGTP_TTI_INDICATION,EVT_EGTP_INIT_REQUEST,EVT_EGTP_ADD_TUNNEL_RESPONSE,EVT_EGTP_ADD_TUNNEL_REQUEST,EVT_CTF_CONFIG_CONFIRM,EVT_CKW_UL_CONFIG_REQUEST,EVT_APP_UE_RRC_RECONFIG_DELIVERY_INDICATION,EVT_APP_LCL_CELL_ADD_RSP,EVT_APP_LCL_CELL_ADD_REQ
0,0,0,0,0,3071,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,6143,1,0,0,1,0,0,2,1
0,0,0,0,0,13072,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,1307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,26145,1,0,0,1,0,0,2,1
0,0,0,0,0,23073,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,2307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,46147,1,0,0,1,0,0,2,1
0,0,0,0,0,33074,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,3307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,66149,1,0,0,1,0,0,2,1
0,0,0,0,0,43075,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,4307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,86151,1,0,0,1,0,0,2,1
0,0,0,0,0,53076,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,5307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,106153,1,0,0,1,0,0,2,1
0,0,0,0,0,63077,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,6307,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,126155,1,0,0,1,0,0,2,1
0,0,0,0,0,73078,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,7308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,146156,1,0,0,1,0,0,2,1
0,0,0,0,0,83079,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,8308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,166158,1,0,0,1,0,0,2,1
0,0,0,0,0,93080,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,9308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,186160,1,0,0,1,0,0,2,1
0,0,0,0,0,103081,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,10308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,206162,1,0,0,1,0,0,2,1
0,0,0,0,0,113082,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,11308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,226164,1,0,0,1,0,0,2,1
0,0,0,0,0,123082,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,12308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,246165,1,0,0,1,0,0,2,1
0,0,0,0,0,133083,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,13308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,266167,1,0,0,1,0,0,2,1
0,0,0,0,0,143084,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,14308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,286169,1,0,0,1,0,0,2,1
0,0,0,0,0,153085,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,15308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,306171,1,0,0,1,0,0,2,1
0,0,0,0,0,163086,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,16308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,326172,1,0,0,1,0,0,2,1
0,0,0,0,0,173087,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,17308,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,346175,1,0,0,1,0,0,2,1
0,0,0,0,0,183088,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,18309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,366176,1,0,0,1,0,0,2,1
0,0,0,0,0,193089,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,19309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,386178,1,0,0,1,0,0,2,1
0,0,0,0,0,203090,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,20309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,406180,1,0,0,1,0,0,2,1
0,0,0,0,0,213091,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,21309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,426182,1,0,0,1,0,0,2,1
0,0,0,0,0,223091,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,22309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,446183,1,0,0,1,0,0,2,1
0,0,0,0,0,233092,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,23309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,466185,1,0,0,1,0,0,2,1
0,0,0,0,0,243093,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,24309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,486187,1,0,0,1,0,0,2,1
0,0,0,0,0,253094,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,25309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,506189,1,0,0,1,0,0,2,1
0,0,0,0,0,263095,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,26309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,526190,1,0,0,1,0,0,2,1
0,0,0,0,0,273096,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,27309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,546192,1,0,0,1,0,0,2,1
0,0,0,0,0,283097,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,28309,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,566194,1,0,0,1,0,0,2,1
0,0,0,0,0,293098,3,3,1,1,1,0,0,0,0,1,1,0,0,0,1,29310,3,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,586196,1,0,0,1,0,0,2,1
4,7,4,2,2,303099,14,12,1,1,1,1,1,1,1,1,1,2,147161,147127,1,30310,3,8,1,1,1,5995,1,1,6001,14133,11,9,1,1,3,3,606198,1,1,1,1,2,1,2,1
4,7,4,2,2,313101,14,12,1,1,1,1,1,1,1,1,1,2,950960,950925,1,31310,3,8,1,1,1,26000,1,1,26006,61213,11,9,1,1,3,3,626203,1,1,1,1,2,1,2,1
4,7,4,2,2,323103,14,12,1,1,1,1,1,1,1,1,1,2,1754715,1754693,1,32310,3,8,1,1,1,45987,1,1,45993,108266,11,9,1,1,3,3,646207,1,1,1,1,2,1,2,1
4,7,4,2,2,333110,14,12,1,1,1,1,1,1,1,1,1,2,2558882,2558837,1,33311,3,8,1,1,1,65985,1,1,65990,155339,11,9,1,1,3,3,666221,1,1,1,1,2,1,2,1
4,7,4,2,2,343112,14,12,1,1,1,1,1,1,1,1,1,2,3362626,3362599,1,34311,3,8,1,1,1,85973,1,1,85978,202389,11,9,1,1,3,3,686225,1,1,1,1,2,1,2,1
4,7,4,2,2,353114,14,12,1,1,1,1,1,1,1,1,1,2,4166397,4166365,1,35311,3,8,1,1,1,105976,1,1,105982,249463,11,9,1,1,3,3,706228,1,1,1,1,2,1,2,1
4,7,4,2,2,363116,14,12,1,1,1,1,1,1,1,1,1,2,4970148,4970136,1,36311,3,8,1,1,1,125980,1,1,125986,296536,11,9,1,1,3,3,726232,1,1,1,1,2,1,2,1
